employee_id,punch_in_time,punch_out_time,total_logged_hours_day,late_arrival_flag,early_departure_flag,break_duration_minutes,biometric_match_score,punch_location,attendance_status,overtime_hours,late_start_count_per_week,early_exit_count_per_week,total_hours_per_week,variance_in_work_hours,absenteeism_rate,avg_daily_hours,punctuality_score,meeting_hours_per_week,meeting_counts_per_week,avg_meeting_duration_minutes,back_to_back_meetings_count,after_hours_meetings_count,meeting_accepted_ratio,meeting_organizer_count,meeting_attendee_count_avg,focus_time_hours_per_week,largest_meeting_attendees,recurring_meeting_percentage,messages_sent_per_day,messages_received_per_day,messages_sent_per_week,messages_received_per_week,avg_response_latency_min,communication_burstiness,after_hours_message_ratio,communication_balance,conversation_length_avg,channels_active_count,dm_vs_channel_ratio,emoji_reaction_count,mentions_received_count,message_edit_ratio,urgent_message_count,status_available_percentage,status_busy_percentage,status_away_percentage,status_dnd_percentage,avg_tasks_assigned_per_week,avg_tasks_completed_per_week,task_completion_rate,avg_task_age_days,overdue_task_ratio,overdue_task_count,in_progress_task_count,story_points_committed_per_week,story_points_completed_per_week,unique_projects_count,context_switching_score,logged_hours_per_week,logged_hours_per_day,worklog_entry_count_per_week,avg_worklog_session_duration,worklog_variance,billable_hours_percentage,github_commits_per_day,github_commits_per_week,github_commit_days_active,github_lines_added_per_week,github_lines_deleted_per_week,github_lines_changed_total,github_avg_commit_size,github_commit_message_length_avg,github_weekend_commit_ratio,github_prs_per_week,github_prs_merged_count,github_prs_open_count,github_pr_merge_rate,github_avg_pr_merge_time_hours,github_pr_comment_count_avg,github_pr_review_cycles_avg,github_pr_size_lines_avg,github_reviews_per_week,github_review_comments_given,github_review_approval_rate,github_review_response_time_hours,github_issues_created_per_week,github_issues_closed_per_week,github_issue_close_rate,github_repo_context_switching,github_activity_consistency,github_primary_repo_percentage,github_language_diversity,emails_sent_per_day,emails_received_per_day,email_response_rate,email_avg_response_time_hours,unread_email_count,emails_with_attachments_ratio,email_importance_high_ratio,email_thread_depth_avg,after_hours_email_ratio,calendar_fragmentation_score,deep_work_hours_per_week,collaboration_network_size,network_centrality_score,internal_external_comm_ratio,avg_Jira_ticket_resolution_time_days,jira_tickets_created_per_week,jira_tickets_closed_per_week,jira_ticket_reopen_rate,jira_bug_count_per_week,productivity_index,collaboration_score,focus_efficiency,multitasking_load,burnout_risk_score,work_life_balance_score,stress_indicator,workload_intensity,consistency_score,morning_activity_ratio,afternoon_activity_ratio,evening_activity_ratio,night_activity_ratio,weekend_work_ratio,Wellbeing Score,Overall Effciency score
E2251,2023-01-12 08:42:00,2023-01-12 17:25:20.130507,7.97,True,True,44.92,0.483,Office-B,Present,0.93,7,6,6.7,4.13,0.9178,5.09,0.5739,6.23,98,74.24,94,7.29,0.7374,94,45,2023-12-10 23:04:00,30,1.87,16,91,34,41,60.58,1.63,3.77,6,98.32,24,0.2243,7,71,0.9112,26,81.6,41.95,5.53,37.81,28.31,8.24,0.7277,5.57,0.9285,34,77,0,9,97,0.9804,6.28,6.53,44,2.58,-4.45,5.61,31,12,1,87,100,28,21.11,90.62,0.6874,4,13,6,0.3218,2023-04-15 16:13:00,53,43.72,69,0,8,0.0477,2023-03-19 02:49:00,9,1,0.3952,3,0.2311,12.46,1,2,7,0.3462,2023-12-20 04:35:00,54,0.7513,0.3057,27.39,5.92,0.8199,6.32,8,0.2879,0.641,2023-10-18 09:29:00,5,1,0.4564,44,10,0.5219,4,8,0.3017,0.0858,0,4,0.2097,0.1731,0.0364,0.8222,0.4795,0.6499,4,6
E1669,2023-05-06 09:25:00,2023-05-06 18:19:35.115032,8.58,False,True,19.82,0.1499,Client-Site,Present,0.84,87,93,7.75,3.99,0.1966,6.35,0.2884,1.7,20,82.06,90,3.48,0.4603,9,56,2023-08-06 02:57:00,47,0.17,88,30,46,97,73.02,4.12,6.15,6,73.92,38,0.2102,62,95,0.2563,57,79.39,43.7,51.06,32.11,65.07,22.46,0.3016,19.57,0.9895,34,50,2,7,97,0.7985,7.32,1.54,55,6.09,3.57,6.81,80,66,1,25,57,28,79.16,2.36,0.4286,8,45,77,0.0495,2023-08-11 06:37:00,15,49.99,71,6,2,0.4778,2023-10-30 11:13:00,4,7,0.0677,0,0.1916,83.31,5,3,9,0.1883,2023-01-18 15:10:00,35,0.8044,0.4366,77.08,3.51,0.4249,0.59,2,0.5615,0.8857,2023-01-17 20:30:00,7,4,0.848,3,5,0.6584,7,7,0.0226,0.0849,10,0,0.4069,0.3589,0.3956,0.4262,0.0948,0.0034,3,2
E1177,2023-12-07 09:38:00,2023-12-07 17:44:53.873221,7.41,True,False,42.57,0.9879,Client-Site,Absent,6.75,0,31,5.44,4.96,0.3126,1.66,0.095,6.46,19,34.32,77,2.32,0.5217,81,60,2023-01-27 12:13:00,25,59.44,23,49,82,4,108.09,1.35,0.77,2,64.1,77,0.608,38,51,0.4074,98,53.39,51.1,85.05,30.39,94.9,4.28,0.2956,1.96,0.1504,39,5,4,2,47,0.3678,2.1,6.67,5,6.02,1.6,2.72,60,1,0,19,6,21,63.3,48.35,0.7308,6,22,20,0.0687,2023-01-01 16:22:00,82,73.3,61,8,5,0.8667,2023-03-04 19:20:00,5,8,0.0136,10,0.2948,21.06,6,6,10,0.1816,2023-01-09 22:29:00,73,0.8062,0.7632,50.05,1.66,0.4249,3.29,9,0.1547,0.2306,2023-08-17 12:14:00,3,10,0.0729,3,5,0.9555,6,1,0.7214,0.2884,9,7,0.5415,0.9496,0.9408,0.0062,0.8982,0.5607,0,6
E5401,2023-10-30 10:34:00,2023-10-30 18:19:29.319971,6.85,False,False,54.55,0.0645,Office-A,Absent,1.05,86,95,1.9,5.26,0.8586,3.35,0.0412,7.55,6,71.15,81,1.62,0.0296,18,78,2023-06-23 01:01:00,49,24.55,97,33,18,39,8.16,1.22,2.51,9,52.63,22,0.0111,17,33,0.6735,2,77.91,62.48,45.34,51.21,66.52,71.07,0.2235,75.54,0.8413,60,76,1,4,27,0.0218,0.89,0.84,12,4.1,-0.98,3.96,44,59,10,31,76,55,77.39,66.43,0.4324,0,5,23,0.4933,2023-02-07 18:28:00,92,13.41,54,4,2,0.3184,2023-06-02 17:49:00,1,0,0.2122,0,0.7712,87.65,3,2,3,0.2973,2023-03-21 21:58:00,59,0.0702,0.0288,92.5,3.18,0.089,3.02,0,0.4877,0.741,2023-11-05 21:51:00,9,1,0.7686,89,4,0.1211,1,10,0.1374,0.8875,6,6,0.5984,0.7554,0.2784,0.3072,0.3975,0.4144,3,2
E1344,2023-06-10 10:57:00,2023-06-10 19:11:36.217145,7.42,False,False,49.38,0.9622,Office-A,Absent,0.85,50,41,3.16,5.79,0.7279,2.11,0.3094,7.85,44,77.34,50,4.41,0.7219,54,38,2023-05-07 20:27:00,42,95.97,10,57,54,37,108.29,1.69,5.86,1,69.52,88,0.2216,24,39,0.3597,38,77.34,9.93,12.41,36.46,14.5,76.65,0.8957,25.53,0.235,42,43,0,3,61,0.9498,5.88,1.7,71,7.93,3.38,1.4,6,21,3,41,16,18,40.48,6.89,0.0059,3,7,50,0.38,2023-09-19 23:34:00,7,49.98,11,8,3,0.282,2023-08-02 11:13:00,2,2,0.5588,4,0.1705,25.72,6,4,1,0.46,2023-04-11 13:13:00,92,0.6814,0.2147,2.54,6.75,0.363,2.41,2,0.9651,0.867,2023-10-28 03:45:00,9,8,0.4473,72,7,0.7647,6,4,0.3545,0.8839,1,5,0.0968,0.095,0.6327,0.3494,0.9009,0.4056,0,1
E4144,2023-01-29 10:27:00,2023-01-29 19:39:53.223886,8.49,False,True,43.29,0.0661,Office-B,On-Leave,0.93,35,27,4.39,7.74,0.1326,3.23,0.7361,1.61,78,15.93,25,1.28,0.4143,38,31,2023-09-08 10:50:00,15,76.43,87,10,62,70,24.14,1.09,5.87,6,45.8,49,0.3206,41,3,0.8926,69,68.62,9.01,32.68,16.75,70.66,9.8,0.531,45.44,0.9394,42,94,8,8,6,0.1328,1.53,7.98,64,1.67,0.6,4.02,50,83,6,35,78,52,41.58,49.48,0.9337,10,89,49,0.5738,2023-07-04 19:28:00,69,88.23,94,2,8,0.1786,2023-10-18 15:07:00,4,4,0.5676,3,0.8989,70.41,7,10,1,0.4164,2023-12-20 04:11:00,90,0.1759,0.8472,54.73,7.33,0.9659,3.34,1,0.9275,0.259,2023-07-15 17:03:00,9,9,0.4805,42,2,0.6327,4,8,0.6532,0.8446,5,5,0.2287,0.8038,0.307,0.2609,0.1996,0.3514,8,7
E1388,2023-12-25 10:41:00,2023-12-25 19:07:13.384174,7.73,False,True,42.38,0.6702,Office-A,Present,5.22,69,13,5.22,0.91,0.8401,7.66,0.7269,5.2,6,82.43,82,7.11,0.8037,31,69,2023-08-26 02:41:00,9,4.36,78,74,16,0,111.61,2.08,3.52,2,95.95,40,0.6495,55,69,0.1837,0,26.8,41.28,78.6,16.48,41.37,96.65,0.2607,33.94,0.0662,53,88,7,6,89,0.1918,4.76,4.95,58,3.84,-4.56,4.54,20,62,4,82,95,59,95.1,66.21,0.5154,8,64,95,0.9737,2023-08-15 00:38:00,0,5.15,18,7,2,0.9216,2023-10-28 19:56:00,4,4,0.6642,2,0.5079,23.81,3,1,4,0.9684,2023-08-21 23:16:00,71,0.951,0.0987,82.95,7.1,0.3696,4.82,10,0.1536,0.727,2023-10-17 16:42:00,3,2,0.8107,57,8,0.8383,2,9,0.3728,0.1201,9,2,0.4321,0.4877,0.7103,0.9431,0.1547,0.3703,8,8
E3839,2023-11-21 10:27:00,2023-11-21 18:25:56.404464,7.24,False,False,44.81,0.5236,Office-B,On-Leave,1.5,7,47,6.76,5.96,0.0062,5.5,0.7635,5.15,55,87.9,56,6.93,0.9219,13,34,2023-04-14 23:10:00,16,71.25,27,55,23,46,9.43,4.05,5.27,8,19.09,16,0.7349,79,67,0.4513,21,18.19,52.77,73.94,17.51,55.33,40.99,0.2802,18.51,0.6887,20,57,1,0,29,0.4257,3.43,5.54,33,5.67,2.36,3.74,52,72,4,27,82,95,39.07,18.25,0.0876,6,10,42,0.0892,2023-12-24 10:43:00,0,69.01,74,2,2,0.596,2023-02-01 18:08:00,0,9,0.9054,5,0.9083,56.44,9,9,2,0.9173,2023-01-22 12:26:00,5,0.112,0.3847,2.46,5.99,0.0425,4.05,7,0.8956,0.0536,2023-03-24 16:11:00,10,6,0.5671,73,7,0.1623,7,4,0.4128,0.9472,9,4,0.566,0.3572,0.4519,0.8765,0.3205,0.2047,6,8
E1126,2023-06-17 08:10:00,2023-06-17 16:16:31.865403,7.39,True,True,43.01,0.456,Office-A,Present,6.55,28,31,5.19,2.06,0.4414,2.32,0.0241,1.4,27,83.69,64,3.08,0.1247,89,38,2023-01-19 15:09:00,9,66.68,7,89,0,54,111.93,0.69,1.25,3,56.17,95,0.2766,27,62,0.9996,65,64.63,54.27,47.21,25.72,16.07,19.99,0.2496,35.57,0.3794,33,26,2,6,47,0.1871,2.81,5.27,9,2.68,3.2,5.25,58,61,0,17,48,100,25.84,54.31,0.2165,10,48,68,0.7949,2023-01-25 00:06:00,66,27.49,15,3,6,0.7283,2023-07-07 23:03:00,4,2,0.7933,1,0.554,11.9,6,10,0,0.2183,2023-01-24 21:31:00,57,0.3229,0.3717,52.8,7.61,0.5459,5.38,7,0.8549,0.4123,2023-02-20 16:36:00,10,3,0.8627,18,3,0.0571,7,8,0.8623,0.814,8,6,0.2588,0.3434,0.0736,0.6941,0.3591,0.5638,4,5
E4582,2023-05-19 10:36:00,2023-05-19 19:24:32.604228,8.55,True,False,15.26,0.6078,Office-B,Absent,1.68,10,71,7.14,2.45,0.3104,6.52,0.0437,1.42,96,87.72,1,1.21,0.0958,51,0,2023-07-29 08:30:00,20,47.77,29,18,86,12,75.8,0.81,4.52,4,95.92,51,0.8525,27,8,0.6403,46,28.3,91.08,67.65,97.73,9.75,97.74,0.7368,96.99,0.2258,49,81,1,3,50,0.7492,0.95,3.68,18,7.46,2.64,2.07,28,65,1,51,61,28,42.68,19.03,0.336,6,64,74,0.556,2023-08-30 20:15:00,58,52.36,94,10,0,0.0796,2023-07-28 16:16:00,2,10,0.8502,10,0.2571,10.85,4,2,0,0.9169,2023-10-04 22:01:00,57,0.7346,0.7086,65.62,4.34,0.873,1.95,5,0.4709,0.6838,2023-04-21 03:01:00,8,10,0.3255,74,1,0.3913,0,10,0.8039,0.2419,6,10,0.2352,0.5703,0.8441,0.6838,0.1238,0.9067,4,0
E1211,2023-04-26 10:53:00,2023-04-26 19:55:00.643121,8.17,False,True,51.67,0.0414,Office-B,Absent,2.44,50,64,4.32,6.43,0.705,3.92,0.256,4.55,74,65.03,89,2.42,0.4839,37,46,2023-05-12 15:23:00,26,67.26,41,97,29,2,86.81,1.4,4.49,9,17.52,37,0.0612,4,32,0.5486,13,81.74,22.07,51.37,29.73,40.61,89.7,0.5366,63.42,0.851,66,96,3,9,51,0.3427,4.07,6.28,95,3.09,0.09,0.73,29,99,4,84,15,72,72.6,41.74,0.0236,6,55,27,0.8566,2023-07-24 04:04:00,39,40.99,95,4,3,0.9991,2023-07-30 22:42:00,9,9,0.5902,2,0.8301,98.36,10,6,5,0.1894,2023-08-10 03:17:00,80,0.7675,0.1997,36.31,3.44,0.3674,3.19,10,0.2178,0.7503,2023-05-10 23:46:00,9,2,0.1577,24,3,0.805,0,6,0.0904,0.5376,3,7,0.2276,0.173,0.781,0.3059,0.2194,0.9806,5,4
E1974,2023-11-25 10:47:00,2023-11-25 19:37:35.471523,8.21,False,False,37.96,0.1923,Client-Site,Absent,4.71,98,8,4.41,4.04,0.3135,1.38,0.5943,1.96,73,89.2,75,5.44,0.5011,32,73,2023-08-21 19:11:00,48,37.43,8,32,33,60,86.12,3.92,2.14,4,28.23,36,0.0444,1,42,0.9188,16,73.7,1.36,53.02,65.86,62.02,70.68,0.6681,97.01,0.9164,80,24,8,0,63,0.6072,5.03,4.71,14,4.41,-3.28,7.99,17,44,10,64,31,91,63.95,50.76,0.6539,0,11,52,0.3338,2023-06-26 09:55:00,94,87.49,17,3,1,0.1295,2023-06-24 00:50:00,9,2,0.0691,5,0.0048,51.21,3,4,8,0.3801,2023-08-15 06:15:00,52,0.3766,0.6078,48.79,4.6,0.0871,7.76,9,0.7016,0.1047,2023-02-17 09:09:00,10,2,0.4945,84,7,0.8281,8,9,0.9949,0.9454,4,2,0.5048,0.074,0.4002,0.543,0.8155,0.8144,10,10
E1221,2023-07-10 09:03:00,2023-07-10 18:01:39.216989,8.44,True,False,32.46,0.6534,Office-A,Present,4.42,79,96,2.19,6.59,0.8744,7.49,0.6824,7.15,12,69.39,32,3.92,0.7924,56,85,2023-02-25 01:28:00,12,89.6,28,52,59,15,26.26,4.74,6.33,8,96.97,57,0.9751,24,91,0.7187,25,4.39,18.15,79.0,20.21,7.93,84.71,0.7245,4.2,0.3514,33,71,1,5,50,0.898,1.28,0.97,6,1.08,-0.31,1.5,16,43,2,68,97,24,59.48,45.23,0.1091,6,12,78,0.6973,2023-09-10 13:44:00,19,18.74,51,7,8,0.1844,2023-04-26 00:52:00,5,1,0.7478,5,0.311,67.05,0,0,10,0.758,2023-10-01 23:34:00,99,0.0844,0.7785,37.8,6.06,0.1615,2.89,3,0.8707,0.6802,2023-04-24 21:30:00,0,4,0.6586,3,3,0.569,2,6,0.9296,0.1575,7,2,0.3834,0.4844,0.9312,0.7433,0.2506,0.1425,5,5
E5943,2023-09-06 09:23:00,2023-09-06 18:18:27.644782,8.13,True,False,47.95,0.6813,Remote,Present,7.93,54,75,4.85,2.0,0.1462,3.9,0.8122,0.71,70,59.53,75,3.84,0.5821,88,45,2023-02-26 05:28:00,31,51.96,46,71,60,43,6.95,0.94,1.56,9,57.36,37,0.1022,10,7,0.8134,11,99.15,98.2,31.93,67.03,48.9,87.25,0.0061,27.31,0.881,61,99,0,3,46,0.7616,6.43,3.38,23,6.51,1.83,2.9,32,29,10,42,86,18,11.47,2.03,0.894,6,57,95,0.2785,2023-02-04 10:55:00,88,51.0,7,1,8,0.2642,2023-07-03 23:22:00,8,0,0.9328,0,0.1297,85.81,10,1,3,0.3978,2023-05-13 03:57:00,0,0.803,0.8021,99.16,2.23,0.844,3.07,2,0.7095,0.3645,2023-06-13 08:46:00,1,4,0.8661,100,8,0.2315,8,8,0.5753,0.1281,0,1,0.8716,0.1189,0.373,0.0097,0.4617,0.1902,2,6
E2440,2023-10-02 09:07:00,2023-10-02 18:24:21.081085,8.64,False,False,38.92,0.0028,Client-Site,Present,2.47,28,21,6.72,7.6,0.7784,7.9,0.2125,6.52,89,57.75,79,4.52,0.3,0,50,2023-11-10 17:22:00,9,4.39,65,71,3,30,84.47,0.7,2.2,1,81.68,84,0.5973,65,96,0.8541,30,81.28,57.12,63.16,8.6,12.1,0.2,0.4398,78.33,0.611,7,79,6,5,22,0.2244,0.7,1.44,51,3.14,-3.8,5.64,49,19,9,68,79,38,46.4,55.28,0.0262,7,98,45,0.9987,2023-05-23 07:47:00,97,19.59,20,9,10,0.8474,2023-01-06 14:00:00,2,8,0.124,10,0.0296,57.26,8,10,9,0.5004,2023-01-18 11:35:00,31,0.5014,0.5584,38.55,2.6,0.2585,5.75,8,0.5155,0.0359,2023-09-24 23:31:00,4,6,0.1587,69,7,0.409,3,9,0.9588,0.3181,9,5,0.6781,0.6574,0.9879,0.0833,0.8484,0.2415,0,9
E1127,2023-09-29 08:14:00,2023-09-29 18:04:55.270296,9.58,True,False,16.34,0.7211,Client-Site,Present,1.11,31,14,4.94,7.84,0.0134,2.04,0.8217,2.95,92,49.22,0,2.27,0.1886,16,63,2023-04-04 14:29:00,10,73.9,37,59,41,49,28.42,4.32,0.77,4,89.31,70,0.106,35,27,0.6279,42,65.63,9.81,40.71,31.51,76.97,52.06,0.2472,67.34,0.5436,59,17,8,3,55,0.9131,6.58,2.46,13,1.47,4.21,0.54,49,98,7,93,42,36,75.2,85.89,0.6874,1,87,28,0.6683,2023-02-24 19:27:00,55,15.06,36,7,2,0.3167,2023-05-21 07:24:00,2,1,0.9542,7,0.3112,20.17,2,6,3,0.0317,2023-03-19 16:02:00,86,0.5478,0.581,49.39,4.14,0.787,4.65,2,0.2834,0.2102,2023-05-09 18:48:00,5,4,0.5206,34,6,0.9884,9,6,0.4606,0.9359,2,10,0.6015,0.7885,0.4402,0.375,0.8585,0.2124,2,2
E2168,2023-06-01 09:42:00,2023-06-01 18:00:30.595374,7.33,False,False,58.42,0.3044,Office-B,On-Leave,3.2,25,31,4.33,7.99,0.7269,6.37,0.2432,7.07,95,33.19,22,2.08,0.3007,64,66,2023-07-26 06:09:00,12,96.35,6,80,46,44,89.31,3.76,2.57,6,33.24,97,0.5463,87,53,0.574,45,67.22,7.5,20.66,49.1,24.25,46.74,0.9478,1.78,0.5729,5,85,8,1,55,0.1658,7.23,3.83,32,7.04,-3.04,7.83,24,59,10,52,33,16,30.75,70.3,0.5237,7,73,99,0.2771,2023-04-27 02:40:00,9,41.73,56,9,8,0.7711,2023-02-08 02:46:00,2,0,0.8319,7,0.0807,41.03,7,1,0,0.1411,2023-12-26 13:17:00,33,0.7382,0.0829,54.32,5.71,0.5214,5.5,9,0.459,0.4226,2023-05-24 18:16:00,6,5,0.9586,35,8,0.3325,2,3,0.7633,0.1214,4,1,0.5436,0.2113,0.0747,0.1438,0.9314,0.4295,7,6
E3065,2023-12-13 09:47:00,2023-12-13 18:08:38.532103,7.81,True,False,33.0,0.6881,Office-A,Absent,5.54,15,80,1.18,6.38,0.1074,6.35,0.819,6.94,7,34.62,99,3.03,0.5726,94,64,2023-03-08 00:02:00,40,82.48,92,64,36,53,84.49,1.33,5.43,10,3.35,81,0.7339,32,14,0.1602,54,78.88,59.21,90.56,17.11,82.64,84.03,0.8481,93.87,0.8319,0,59,6,10,16,0.0064,7.47,1.75,75,5.59,3.58,4.09,85,44,10,61,75,56,96.33,40.26,0.8992,2,76,50,0.1788,2023-10-23 17:37:00,67,41.31,56,0,8,0.3514,2023-01-14 09:11:00,6,8,0.4468,7,0.5826,36.82,5,5,10,0.9639,2023-05-08 19:58:00,49,0.7798,0.2785,56.54,4.07,0.641,7.63,4,0.3182,0.3625,2023-05-21 00:44:00,9,10,0.072,45,6,0.6844,4,0,0.1341,0.0008,8,5,0.82,0.4803,0.6748,0.1582,0.2553,0.0954,8,4
E1587,2023-01-13 10:55:00,2023-01-13 20:20:50.714554,8.5,True,False,56.11,0.9765,Remote,Absent,5.08,51,17,2.83,6.18,0.8432,2.71,0.4573,5.18,41,72.28,5,6.58,0.6366,65,62,2023-06-01 14:35:00,39,87.48,34,48,55,48,75.25,2.65,5.73,10,39.88,18,0.3525,78,69,0.9855,52,3.09,68.39,53.46,96.48,66.83,3.28,0.2939,21.45,0.9013,5,87,6,0,85,0.1099,7.77,2.42,55,3.47,0.5,3.41,35,0,0,56,27,55,51.13,65.29,0.2963,10,97,60,0.658,2023-02-19 11:52:00,46,81.43,81,7,7,0.3966,2023-11-26 19:46:00,3,7,0.2083,8,0.3679,46.86,3,4,3,0.9593,2023-05-29 02:24:00,95,0.7962,0.8383,74.46,3.77,0.8223,6.14,7,0.0015,0.235,2023-05-26 18:14:00,1,3,0.4925,93,5,0.7894,7,10,0.9508,0.2905,7,7,0.3002,0.218,0.8297,0.5772,0.0102,0.286,6,2
E3342,2023-03-20 09:56:00,2023-03-20 19:19:06.029115,8.82,False,True,33.64,0.7941,Office-B,Present,5.75,34,21,3.14,3.29,0.3263,3.93,0.9329,6.4,23,34.55,68,2.79,0.1517,77,85,2023-12-12 03:37:00,6,73.8,12,94,92,56,40.51,1.92,1.0,1,57.0,8,0.2647,44,87,0.0425,63,40.88,99.54,84.35,90.49,89.26,41.73,0.8086,70.14,0.5141,39,64,6,1,79,0.7077,4.22,3.74,4,1.14,-0.36,7.78,21,86,7,10,28,3,96.68,57.41,0.2577,0,25,35,0.8816,2023-09-20 22:39:00,36,44.48,56,5,1,0.4046,2023-05-16 05:06:00,2,8,0.2478,5,0.5177,69.3,3,9,10,0.9299,2023-10-19 08:13:00,55,0.8445,0.9104,64.47,3.53,0.101,6.94,7,0.0385,0.5026,2023-04-13 23:39:00,4,4,0.1357,80,8,0.1909,5,10,0.4978,0.619,7,10,0.8236,0.7205,0.9364,0.2729,0.8404,0.2911,2,5
E5568,2023-06-01 09:44:00,2023-06-01 17:57:58.617119,7.92,True,False,18.78,0.7956,Office-A,Absent,7.6,1,3,1.13,5.8,0.9831,5.21,0.3029,2.95,47,19.09,14,3.38,0.6515,35,25,2023-10-24 18:50:00,41,34.18,64,58,49,63,7.4,3.42,5.85,6,9.61,94,0.1182,13,63,0.6029,16,98.87,11.29,30.49,38.29,38.03,43.39,0.8688,75.81,0.9682,27,27,2,6,3,0.6041,2.44,4.64,31,1.77,-0.23,1.96,78,46,1,14,65,82,37.12,16.45,0.7472,4,83,10,0.1173,2023-07-22 14:36:00,41,97.74,97,0,4,0.5032,2023-03-09 03:57:00,10,0,0.1353,1,0.9416,55.81,7,5,4,0.9225,2023-11-23 05:29:00,31,0.8842,0.4957,50.5,2.88,0.1439,4.77,7,0.0095,0.3771,2023-06-07 21:09:00,10,3,0.5006,83,0,0.3808,6,9,0.991,0.1783,10,10,0.8788,0.4828,0.8389,0.2452,0.9095,0.9454,6,4
E5952,2023-09-26 10:21:00,2023-09-26 19:58:59.777041,8.73,False,True,54.43,0.4988,Office-B,On-Leave,5.6,12,51,7.63,3.87,0.753,7.6,0.7681,2.0,91,88.14,11,3.99,0.2452,0,84,2023-06-28 17:35:00,48,88.68,52,64,6,84,87.18,1.71,6.97,0,65.09,28,0.7798,100,89,0.0388,81,50.71,97.91,97.91,94.48,78.45,31.05,0.4483,33.04,0.3323,37,58,1,10,89,0.734,1.54,1.11,38,1.12,2.55,4.54,82,5,6,33,56,23,55.61,75.26,0.3855,5,73,75,0.9166,2023-11-01 09:10:00,93,87.71,100,6,10,0.1322,2023-07-01 03:25:00,3,7,0.5763,5,0.1557,2.68,3,1,3,0.9124,2023-06-06 19:49:00,90,0.0717,0.6047,3.01,2.11,0.1032,3.37,4,0.3999,0.0509,2023-07-29 05:54:00,10,10,0.2158,40,1,0.9155,10,3,0.5165,0.528,5,4,0.1335,0.4939,0.0019,0.2276,0.1761,0.0529,8,2
E5282,2023-08-06 09:39:00,2023-08-06 17:53:30.804874,7.46,True,False,47.13,0.2044,Remote,Absent,3.48,56,48,5.41,4.54,0.6074,0.52,0.3309,2.79,48,26.54,30,1.25,0.6557,49,25,2023-02-17 10:33:00,10,10.96,65,18,47,2,115.31,3.35,4.86,1,6.49,14,0.7446,41,52,0.4001,8,52.3,98.81,36.46,52.17,74.89,21.96,0.327,65.04,0.4262,88,69,3,3,44,0.9602,6.28,2.47,37,5.14,-3.28,0.83,78,10,7,30,59,34,46.56,55.86,0.187,8,75,69,0.7756,2023-09-19 11:13:00,33,96.86,20,8,6,0.1067,2023-02-03 08:20:00,1,8,0.1122,9,0.7595,90.8,1,4,0,0.2933,2023-11-04 02:53:00,46,0.9167,0.2725,40.48,7.8,0.9973,0.95,5,0.9223,0.6427,2023-10-09 07:50:00,10,10,0.2188,66,0,0.283,1,8,0.1653,0.458,4,10,0.4479,0.2508,0.7971,0.5007,0.965,0.5934,10,9
E5412,2023-08-02 09:58:00,2023-08-02 20:12:01.152680,9.41,False,False,49.57,0.8306,Office-A,Present,6.05,49,78,4.77,1.82,0.6577,3.73,0.3416,4.02,58,17.44,76,4.16,0.2891,76,85,2023-08-07 01:14:00,31,76.84,32,19,53,11,107.53,2.52,6.75,5,10.64,56,0.8487,26,41,0.9423,38,6.36,30.59,41.87,6.43,17.55,32.29,0.0177,11.29,0.5701,34,55,6,1,88,0.6909,7.78,0.78,59,0.89,-4.45,4.02,33,0,1,3,42,13,59.44,95.5,0.4495,4,73,69,0.3756,2023-04-02 07:12:00,77,29.64,9,6,1,0.694,2023-03-31 23:37:00,3,3,0.4973,5,0.7217,83.32,9,2,6,0.7204,2023-06-09 13:15:00,71,0.4545,0.1799,41.66,6.4,0.6859,0.68,10,0.2397,0.7166,2023-05-15 06:21:00,1,1,0.2341,92,10,0.8036,1,6,0.1783,0.0002,2,9,0.1665,0.0553,0.1209,0.4878,0.0376,0.899,2,6
E2792,2023-10-19 10:53:00,2023-10-19 20:22:01.452609,8.56,False,False,55.16,0.2891,Office-B,Present,2.34,75,55,5.4,5.4,0.1052,1.94,0.773,3.93,44,50.93,87,3.17,0.1817,90,84,2023-02-11 04:10:00,14,39.9,19,16,61,26,59.59,3.45,6.15,6,96.77,2,0.8028,65,34,0.9958,16,88.96,97.02,46.05,65.02,28.66,9.11,0.5954,47.14,0.1655,28,48,10,8,3,0.5015,3.79,2.66,98,5.33,-2.39,7.1,6,99,4,39,90,48,69.87,92.61,0.9685,4,4,76,0.6941,2023-06-09 10:44:00,13,34.25,44,7,9,0.7378,2023-11-14 17:44:00,1,1,0.1997,9,0.7031,79.9,10,8,1,0.6366,2023-03-30 09:25:00,23,0.072,0.8257,70.12,4.45,0.7811,3.5,1,0.7276,0.6525,2023-08-24 07:54:00,8,5,0.0087,11,5,0.9265,2,1,0.9902,0.1937,3,2,0.3648,0.1589,0.5846,0.3121,0.016,0.0398,10,5
