employee_id,punch_in_time,punch_out_time,total_logged_hours_day,late_arrival_flag,early_departure_flag,break_duration_minutes,biometric_match_score,punch_location,attendance_status,overtime_hours,late_start_count_per_week,early_exit_count_per_week,total_hours_per_week,variance_in_work_hours,absenteeism_rate,avg_daily_hours,punctuality_score,meeting_hours_per_week,meeting_counts_per_week,avg_meeting_duration_minutes,back_to_back_meetings_count,after_hours_meetings_count,meeting_accepted_ratio,meeting_organizer_count,meeting_attendee_count_avg,focus_time_hours_per_week,largest_meeting_attendees,recurring_meeting_percentage,messages_sent_per_day,messages_received_per_day,messages_sent_per_week,messages_received_per_week,avg_response_latency_min,communication_burstiness,after_hours_message_ratio,communication_balance,conversation_length_avg,channels_active_count,dm_vs_channel_ratio,emoji_reaction_count,mentions_received_count,message_edit_ratio,urgent_message_count,status_available_percentage,status_busy_percentage,status_away_percentage,status_dnd_percentage,avg_tasks_assigned_per_week,avg_tasks_completed_per_week,task_completion_rate,avg_task_age_days,overdue_task_ratio,overdue_task_count,in_progress_task_count,story_points_committed_per_week,story_points_completed_per_week,unique_projects_count,context_switching_score,logged_hours_per_week,logged_hours_per_day,worklog_entry_count_per_week,avg_worklog_session_duration,worklog_variance,billable_hours_percentage,github_commits_per_day,github_commits_per_week,github_commit_days_active,github_lines_added_per_week,github_lines_deleted_per_week,github_lines_changed_total,github_avg_commit_size,github_commit_message_length_avg,github_weekend_commit_ratio,github_prs_per_week,github_prs_merged_count,github_prs_open_count,github_pr_merge_rate,github_avg_pr_merge_time_hours,github_pr_comment_count_avg,github_pr_review_cycles_avg,github_pr_size_lines_avg,github_reviews_per_week,github_review_comments_given,github_review_approval_rate,github_review_response_time_hours,github_issues_created_per_week,github_issues_closed_per_week,github_issue_close_rate,github_repo_context_switching,github_activity_consistency,github_primary_repo_percentage,github_language_diversity,emails_sent_per_day,emails_received_per_day,email_response_rate,email_avg_response_time_hours,unread_email_count,emails_with_attachments_ratio,email_importance_high_ratio,email_thread_depth_avg,after_hours_email_ratio,calendar_fragmentation_score,deep_work_hours_per_week,collaboration_network_size,network_centrality_score,internal_external_comm_ratio,avg_Jira_ticket_resolution_time_days,jira_tickets_created_per_week,jira_tickets_closed_per_week,jira_ticket_reopen_rate,jira_bug_count_per_week,productivity_index,collaboration_score,focus_efficiency,multitasking_load,burnout_risk_score,work_life_balance_score,stress_indicator,workload_intensity,consistency_score,morning_activity_ratio,afternoon_activity_ratio,evening_activity_ratio,night_activity_ratio,weekend_work_ratio,Wellbeing Score,Overall Effciency score
E1184,2023-04-25 10:16:00,2023-04-25 19:43:09.486049,9.05,False,False,23.95,0.1744,Office-A,Absent,7.03,40,68,5.36,4.9,0.226,6.33,0.2068,0.79,29,33.18,94,4.98,0.9197,81,99,2023-02-09 13:23:00,39,35.5,85,15,60,87,70.14,0.18,5.91,6,49.04,29,0.5369,41,77,0.7867,48,58.85,32.11,64.73,51.2,11.74,55.24,0.922,86.85,0.9486,56,45,6,9,11,0.2712,7.41,6.49,84,7.85,1.94,5.04,0,27,8,9,86,4,92.16,61.6,0.6107,5,26,22,0.1419,2023-12-24 13:32:00,82,18.21,64,4,8,0.8063,2023-05-23 22:56:00,4,0,0.8725,8,0.9145,62.28,3,4,7,0.1406,2023-03-21 03:30:00,70,0.7131,0.1864,30.86,2.92,0.5976,2.84,9,0.1427,0.2788,2023-03-02 01:53:00,7,5,0.3433,93,9,0.114,0,5,0.9143,0.2341,9,9,0.0033,0.1433,0.6385,0.9284,0.5452,0.3775,10,6
E3349,2023-02-08 09:16:00,2023-02-08 17:21:20.646321,7.23,False,True,51.74,0.6679,Client-Site,On-Leave,7.13,56,2,4.83,1.92,0.9316,2.57,0.254,1.77,67,70.55,63,5.96,0.5121,9,80,2023-09-12 19:04:00,49,49.77,11,11,41,86,104.6,3.22,7.47,6,87.99,75,0.6543,93,90,0.6696,68,68.45,48.16,3.39,4.74,41.65,86.61,0.0735,96.27,0.6451,54,19,8,10,86,0.6225,2.13,6.09,50,0.59,3.8,0.63,37,89,6,61,17,19,99.28,25.93,0.6568,8,34,73,0.3631,2023-09-29 10:35:00,43,91.07,1,4,3,0.2187,2023-09-03 19:36:00,1,6,0.0686,5,0.5863,89.44,8,2,2,0.2439,2023-12-08 21:29:00,68,0.7422,0.6277,7.08,5.36,0.8967,5.34,2,0.176,0.3086,2023-06-09 12:19:00,3,1,0.1932,66,9,0.8534,0,9,0.7874,0.7548,2,7,0.4907,0.364,0.4699,0.103,0.0111,0.5362,7,9
E5503,2023-10-23 08:19:00,2023-10-23 16:37:49.113617,7.34,False,False,58.58,0.8144,Remote,On-Leave,5.98,36,49,5.64,1.33,0.623,5.73,0.2945,5.63,25,85.72,14,5.19,0.1594,80,38,2023-08-30 16:32:00,17,35.6,45,71,73,69,94.46,0.66,3.3,0,37.02,46,0.5434,69,82,0.4589,96,8.48,16.75,64.27,41.47,14.09,20.91,0.8412,16.34,0.8002,22,50,0,7,61,0.2499,7.62,2.93,4,1.07,-3.89,2.61,0,43,4,3,39,25,21.6,10.0,0.1945,7,52,11,0.0366,2023-06-24 19:16:00,22,7.84,20,2,6,0.5531,2023-02-19 02:17:00,2,10,0.2751,0,0.5776,33.16,0,0,6,0.6043,2023-08-15 04:48:00,38,0.27,0.0659,6.13,6.09,0.7115,4.72,9,0.3053,0.7123,2023-09-26 19:01:00,9,7,0.4377,62,6,0.1448,10,8,0.824,0.669,1,9,0.0731,0.625,0.2863,0.4978,0.4174,0.9443,10,5
E5346,2023-10-03 09:40:00,2023-10-03 19:33:58.931561,9.51,True,False,23.28,0.601,Client-Site,On-Leave,6.33,6,61,4.92,4.02,0.2768,5.1,0.4841,4.05,46,87.24,26,3.9,0.5658,95,79,2023-12-28 21:14:00,34,41.55,38,41,58,6,43.23,2.12,1.34,4,92.2,85,0.8196,59,44,0.3108,13,94.98,83.2,5.76,96.61,67.64,93.31,0.4067,21.25,0.5263,100,62,5,8,42,0.8928,1.61,2.43,30,5.71,-2.8,5.71,52,33,2,14,88,45,3.6,18.7,0.2226,0,36,80,0.0546,2023-03-14 17:33:00,25,78.15,90,6,2,0.9894,2023-06-05 01:20:00,5,10,0.3677,3,0.2033,38.06,9,7,9,0.0965,2023-05-03 04:17:00,15,0.3899,0.0702,11.7,0.83,0.3818,7.91,9,0.1545,0.9263,2023-10-20 15:44:00,10,8,0.3849,3,6,0.0771,2,2,0.3337,0.9808,1,0,0.217,0.3576,0.3367,0.5532,0.5178,0.8167,7,8
E2168,2023-04-10 10:11:00,2023-04-10 18:59:27.235288,8.13,True,False,40.78,0.8134,Office-B,Absent,7.25,87,50,2.05,6.39,0.6558,6.19,0.794,0.98,91,73.67,60,0.77,0.341,58,27,2023-05-26 02:48:00,32,37.07,15,63,36,32,63.81,1.58,3.14,9,25.74,84,0.8559,71,9,0.4135,44,2.32,8.84,70.83,40.28,69.76,18.6,0.571,26.86,0.7106,67,27,6,4,94,0.0495,5.06,2.69,93,4.2,0.77,4.19,90,19,6,89,18,22,65.04,28.67,0.1146,5,52,86,0.9188,2023-01-20 00:31:00,75,47.14,36,5,6,0.2783,2023-08-26 19:54:00,0,10,0.724,2,0.3069,52.86,0,2,3,0.0185,2023-02-02 11:43:00,24,0.9996,0.6196,80.58,3.02,0.2958,2.86,10,0.0207,0.8849,2023-06-29 15:30:00,3,9,0.6482,28,10,0.7189,10,9,0.6943,0.0043,1,6,0.2804,0.4622,0.5756,0.0467,0.2691,0.4254,9,6
E2721,2023-04-15 10:53:00,2023-04-15 19:28:26.930583,8.06,False,False,31.96,0.4989,Office-B,Absent,6.1,22,93,4.74,7.46,0.9308,4.34,0.6333,5.04,90,32.5,15,7.61,0.2897,55,41,2023-07-02 16:58:00,24,16.23,58,62,37,11,74.02,4.02,3.72,5,18.27,65,0.9249,42,44,0.2944,59,12.54,19.85,2.6,91.83,91.98,48.42,0.4715,1.43,0.616,91,25,5,8,55,0.381,6.47,4.5,65,5.49,0.04,1.2,57,85,0,95,61,90,35.4,27.71,0.7315,7,40,18,0.2395,2023-12-07 23:02:00,100,13.18,96,7,9,0.756,2023-05-19 01:09:00,0,9,0.0305,5,0.4944,94.18,0,3,5,0.2863,2023-09-16 01:16:00,21,0.1904,0.6057,47.73,3.97,0.3316,5.76,0,0.4298,0.5971,2023-10-10 18:59:00,2,10,0.229,80,0,0.5293,8,4,0.6696,0.2463,4,0,0.4306,0.4482,0.1047,0.1023,0.181,0.5747,0,9
E5046,2023-05-20 08:45:00,2023-05-20 16:37:33.965697,7.14,False,False,44.27,0.7759,Office-A,Absent,3.1,47,61,0.51,4.38,0.3686,1.65,0.4967,4.59,73,72.71,89,5.98,0.938,55,55,2023-05-10 15:03:00,46,41.18,78,2,67,91,37.56,4.23,1.74,8,40.75,70,0.2106,88,39,0.5536,43,90.13,68.98,20.63,62.55,17.32,16.91,0.1906,38.03,0.7801,34,30,1,6,6,0.8138,4.43,7.36,61,6.26,1.25,0.92,0,77,8,62,18,43,29.69,0.96,0.2736,8,1,6,0.8971,2023-02-24 09:02:00,41,61.99,74,3,1,0.1368,2023-04-13 18:23:00,3,9,0.5846,0,0.8012,91.97,2,9,7,0.9163,2023-12-31 10:40:00,72,0.6032,0.1785,43.4,7.86,0.4299,4.14,9,0.8115,0.2195,2023-05-05 21:46:00,8,8,0.9599,10,3,0.3103,6,2,0.3326,0.7247,4,3,0.0652,0.3869,0.4999,0.8546,0.2724,0.3997,0,1
E5141,2023-03-15 10:54:00,2023-03-15 19:12:00.428825,7.95,False,True,21.18,0.1911,Office-A,Present,0.77,81,49,5.52,0.56,0.9732,6.87,0.2671,4.28,73,69.02,21,5.83,0.9652,8,98,2023-12-14 19:17:00,43,9.21,88,6,78,91,62.59,1.76,5.49,8,63.38,25,0.8508,99,3,0.3168,67,37.96,58.71,99.08,79.52,9.36,78.06,0.7959,13.88,0.5633,29,63,2,7,62,0.5818,0.68,6.61,9,6.82,0.37,1.71,85,20,7,35,97,37,21.64,88.25,0.424,8,21,76,0.3425,2023-05-10 20:10:00,97,51.34,31,2,1,0.0082,2023-02-24 10:28:00,0,8,0.9316,4,0.145,23.39,8,2,9,0.7317,2023-02-02 18:22:00,38,0.0103,0.0587,43.28,6.18,0.3815,7.55,9,0.9037,0.8145,2023-08-04 05:17:00,8,6,0.5275,50,10,0.1976,9,2,0.0037,0.9642,1,8,0.673,0.7835,0.0978,0.6363,0.9721,0.0227,0,7
E4214,2023-11-02 09:05:00,2023-11-02 17:33:17.906377,7.59,True,False,53.04,0.8177,Office-B,Present,4.7,92,2,3.68,7.53,0.7386,3.74,0.3474,3.3,81,35.92,55,5.73,0.918,85,25,2023-12-24 02:28:00,46,24.17,12,52,85,91,112.35,4.44,7.88,4,88.42,45,0.6779,58,2,0.6956,77,47.15,60.45,11.28,28.74,21.31,52.16,0.5735,79.58,0.5209,72,97,10,3,64,0.2434,2.88,3.35,78,3.27,2.74,1.95,7,36,9,7,9,15,13.51,86.75,0.2095,3,33,88,0.3973,2023-05-18 22:16:00,8,42.68,31,2,9,0.7753,2023-08-30 05:10:00,3,4,0.5708,1,0.4847,42.01,8,7,4,0.4479,2023-12-03 17:04:00,78,0.4857,0.8567,76.09,3.23,0.7713,3.67,6,0.9081,0.4858,2023-02-11 05:31:00,2,9,0.8801,60,10,0.1903,1,0,0.5337,0.8295,10,1,0.3768,0.8175,0.1702,0.5509,0.9163,0.8602,9,8
E2061,2023-11-22 08:38:00,2023-11-22 16:34:22.697854,7.39,False,False,33.24,0.6204,Office-A,Absent,4.44,20,29,7.42,3.1,0.5114,5.09,0.5879,5.15,43,89.86,56,1.43,0.4494,37,39,2023-08-06 14:31:00,47,12.15,63,9,60,9,76.83,2.23,0.58,4,33.5,83,0.9308,7,73,0.9628,51,12.41,59.0,38.36,27.03,39.4,24.68,0.0194,29.54,0.3106,43,17,6,3,60,0.7876,2.07,2.25,23,0.8,1.24,6.92,96,46,10,41,0,75,95.93,15.25,0.3694,2,53,1,0.8919,2023-10-22 03:21:00,72,89.92,31,8,0,0.9533,2023-12-20 12:40:00,9,3,0.8918,8,0.239,7.45,8,8,5,0.722,2023-03-19 03:45:00,53,0.1924,0.3846,71.15,6.83,0.944,4.85,9,0.9817,0.9204,2023-08-30 17:16:00,2,1,0.5755,49,10,0.608,10,3,0.704,0.4975,4,8,0.1187,0.1037,0.4272,0.1923,0.3664,0.469,1,4
E5872,2023-10-23 09:43:00,2023-10-23 18:58:31.524612,8.99,False,False,15.92,0.7479,Remote,Present,2.21,46,22,7.52,7.95,0.7355,0.88,0.7032,6.68,75,18.41,1,3.91,0.2306,78,97,2023-06-04 13:21:00,18,37.1,77,71,36,72,104.66,4.81,4.23,2,9.43,2,0.6067,59,63,0.0487,31,35.39,19.07,24.34,4.31,71.07,74.7,0.875,0.54,0.7148,56,100,2,7,33,0.7832,4.81,3.76,6,0.78,2.46,6.38,37,99,9,23,96,68,76.88,75.96,0.9647,6,85,78,0.1547,2023-05-27 00:51:00,29,91.4,50,6,3,0.7946,2023-02-08 15:58:00,9,10,0.2057,2,0.8901,50.47,10,10,4,0.1509,2023-11-05 07:06:00,80,0.4845,0.3964,52.08,7.55,0.8376,3.24,2,0.4535,0.3886,2023-03-03 01:25:00,8,7,0.637,56,10,0.5943,4,10,0.2984,0.6299,9,9,0.4382,0.579,0.316,0.2567,0.5369,0.8043,9,6
E4074,2023-04-10 09:26:00,2023-04-10 17:41:05.924142,7.79,False,True,27.64,0.1217,Remote,On-Leave,3.96,2,31,5.36,6.99,0.1204,2.51,0.8698,0.55,79,76.03,35,6.78,0.6947,14,67,2023-05-23 09:49:00,9,78.2,54,51,92,79,72.03,1.7,4.41,6,94.83,45,0.5402,54,100,0.1185,15,4.24,11.14,48.37,22.86,69.89,76.94,0.4655,38.64,0.7613,46,74,2,6,29,0.5334,2.83,3.53,57,3.99,0.64,3.69,39,62,3,5,13,86,99.59,8.03,0.8613,0,73,34,0.5266,2023-05-11 13:52:00,26,86.14,45,10,0,0.8367,2023-11-26 18:15:00,9,8,0.2037,5,0.2332,66.84,1,0,4,0.9198,2023-01-14 00:49:00,43,0.06,0.3097,80.45,7.29,0.7858,5.75,1,0.0214,0.2988,2023-12-13 08:28:00,10,7,0.2575,75,2,0.5768,1,4,0.7147,0.0287,7,6,0.3799,0.9542,0.5952,0.9336,0.0045,0.3579,1,9
E3426,2023-08-21 09:41:00,2023-08-21 18:19:05.500949,7.87,False,True,45.77,0.2717,Client-Site,Present,7.23,80,50,6.14,7.75,0.6518,7.35,0.4586,2.21,30,21.02,42,5.45,0.49,91,52,2023-12-11 09:09:00,15,86.85,44,13,79,39,11.56,4.54,3.83,8,30.54,32,0.9016,21,98,0.2506,94,97.31,5.43,58.51,57.17,67.41,8.47,0.3384,52.95,0.4915,45,81,0,2,34,0.6237,2.24,1.07,5,5.19,4.31,6.36,48,74,2,43,26,57,17.46,49.75,0.0391,1,39,47,0.6194,2023-11-07 18:17:00,14,99.49,58,7,8,0.2568,2023-06-19 04:57:00,1,2,0.1088,8,0.184,83.04,7,8,10,0.1241,2023-10-03 05:14:00,92,0.2886,0.3335,85.87,4.2,0.8197,3.1,2,0.9429,0.0658,2023-05-16 03:59:00,9,2,0.6735,16,9,0.567,3,9,0.9539,0.4066,9,0,0.0611,0.4561,0.8458,0.9106,0.3599,0.8103,2,6
E5358,2023-08-05 10:03:00,2023-08-05 19:00:21.284692,8.3,True,False,39.11,0.9371,Office-B,Absent,0.66,95,99,7.68,4.75,0.6051,5.79,0.1224,1.64,76,27.67,61,7.29,0.0762,82,13,2023-01-09 23:40:00,35,89.77,55,34,51,16,48.44,2.6,5.66,5,73.18,24,0.9739,27,31,0.9001,51,48.55,4.05,82.95,40.46,91.51,63.54,0.3459,75.38,0.7863,10,27,2,5,60,0.7039,6.12,3.08,13,4.26,2.08,1.39,87,18,4,20,70,74,15.38,23.53,0.4203,10,94,49,0.181,2023-06-16 21:45:00,30,11.1,0,10,1,0.6052,2023-02-08 22:16:00,2,9,0.7515,10,0.5304,72.19,3,3,10,0.24,2023-05-07 19:55:00,20,0.0469,0.06,91.53,7.91,0.1713,4.84,1,0.5727,0.8508,2023-01-28 12:07:00,3,9,0.3064,32,3,0.2033,2,10,0.8488,0.252,10,7,0.661,0.6944,0.9327,0.0586,0.9195,0.7312,7,6
E1094,2023-01-11 10:31:00,2023-01-11 18:52:07.763889,8.08,False,False,16.62,0.4151,Remote,Absent,6.69,8,59,0.85,1.97,0.0407,2.88,0.2428,5.02,7,25.2,76,5.98,0.0429,97,27,2023-10-08 07:46:00,33,6.64,29,44,99,43,71.54,4.51,1.6,7,90.56,31,0.1847,8,59,0.3923,60,62.22,59.74,65.73,20.77,2.19,23.56,0.1758,67.55,0.25,30,47,3,1,52,0.2775,3.28,7.18,46,2.72,0.03,7.73,8,79,10,6,18,48,0.23,84.67,0.952,1,82,51,0.2415,2023-05-20 06:55:00,48,32.15,62,9,10,0.347,2023-03-27 15:28:00,7,5,0.9697,7,0.5498,25.24,6,3,4,0.4954,2023-08-17 04:36:00,34,0.4573,0.8964,37.86,3.3,0.9416,5.32,5,0.872,0.9255,2023-12-22 06:01:00,3,4,0.504,26,2,0.495,2,2,0.87,0.2437,4,1,0.3403,0.6295,0.1131,0.9189,0.8151,0.5009,8,0
E2070,2023-03-03 09:05:00,2023-03-03 18:36:19.525785,9.12,True,True,24.42,0.6012,Client-Site,Present,6.53,40,63,7.45,0.89,0.3315,1.42,0.0614,1.08,88,73.85,7,0.88,0.788,23,65,2023-05-02 12:36:00,45,71.6,76,61,61,7,109.93,0.61,0.86,3,73.75,30,0.591,27,20,0.6584,48,86.37,73.02,41.17,31.53,85.6,74.06,0.7145,61.67,0.846,46,51,1,5,49,0.3735,2.58,3.26,7,5.39,1.65,1.81,94,48,5,65,1,96,9.87,48.82,0.2525,2,53,2,0.1095,2023-11-12 21:41:00,82,99.64,90,2,6,0.4459,2023-08-22 08:28:00,5,4,0.7364,9,0.3649,80.97,3,2,8,0.5854,2023-05-30 08:54:00,13,0.3467,0.0734,34.66,7.94,0.6113,0.64,9,0.6041,0.7944,2023-06-28 08:14:00,9,8,0.5929,40,9,0.2231,0,8,0.339,0.108,0,8,0.8538,0.8093,0.4899,0.9927,0.4163,0.0431,6,3
E3147,2023-05-20 10:19:00,2023-05-20 19:03:24.565399,7.95,False,False,47.19,0.7156,Remote,Absent,4.13,63,79,1.79,3.22,0.6647,7.42,0.9354,0.55,57,75.07,50,6.0,0.5905,71,32,2023-12-25 17:43:00,23,40.52,65,2,93,97,91.79,0.5,6.3,6,32.41,26,0.7763,43,24,0.1612,22,71.5,56.79,24.78,17.0,96.4,63.58,0.8099,55.91,0.2878,27,35,5,7,5,0.3834,0.81,7.86,87,3.85,1.5,3.27,45,15,3,31,23,7,96.49,22.82,0.2894,9,79,71,0.1151,2023-07-20 19:21:00,19,90.96,18,1,8,0.3456,2023-04-05 12:48:00,0,3,0.7642,8,0.0122,16.93,2,3,5,0.0931,2023-09-30 22:19:00,51,0.533,0.0676,58.12,4.43,0.0498,7.81,7,0.564,0.5917,2023-11-18 02:38:00,8,3,0.7108,6,7,0.1506,7,2,0.2977,0.5335,2,0,0.2834,0.7941,0.2753,0.2888,0.8615,0.6238,8,8
E4432,2023-04-04 09:03:00,2023-04-04 18:15:07.755793,8.88,False,True,19.3,0.5757,Remote,Absent,4.48,2,22,0.53,2.86,0.7094,4.82,0.8439,1.22,96,85.5,30,7.37,0.6807,80,78,2023-03-08 01:34:00,12,40.52,62,49,96,67,76.91,3.83,7.09,1,75.93,96,0.256,35,57,0.8342,78,84.65,48.73,20.55,19.47,82.42,47.79,0.6806,26.11,0.7504,28,17,3,3,93,0.9654,4.58,2.77,82,3.07,-3.68,4.93,18,49,9,55,47,20,13.91,82.83,0.0684,3,60,43,0.6332,2023-08-11 03:54:00,29,62.61,65,3,2,0.8671,2023-07-12 14:06:00,4,3,0.6351,5,0.8159,44.98,1,8,2,0.4172,2023-06-09 11:29:00,75,0.9916,0.9046,80.87,1.52,0.7432,3.34,4,0.8114,0.5183,2023-02-23 01:04:00,7,10,0.4413,49,8,0.8351,2,6,0.6344,0.9301,9,10,0.7268,0.5045,0.1942,0.4888,0.3754,0.1363,0,4
E1900,2023-06-18 09:34:00,2023-06-18 17:27:28.450152,7.47,False,False,24.99,0.7335,Office-A,Present,6.78,96,68,5.02,7.39,0.0758,4.39,0.0525,3.65,35,28.17,36,4.39,0.1159,37,35,2023-05-18 03:35:00,6,84.62,77,39,20,5,24.57,2.44,3.19,9,73.83,99,0.8994,72,0,0.4456,43,49.83,33.17,62.06,87.16,66.92,57.5,0.4309,66.44,0.0861,90,42,5,4,15,0.2111,5.45,7.66,7,5.12,-2.87,3.63,30,5,3,47,99,28,6.49,36.56,0.2431,4,75,76,0.9772,2023-02-26 15:47:00,15,48.47,53,5,8,0.384,2023-12-14 18:57:00,10,8,0.4484,5,0.3392,72.93,9,2,5,0.3264,2023-09-28 16:15:00,34,0.1422,0.53,44.31,3.64,0.0878,7.66,1,0.1727,0.7926,2023-11-04 10:06:00,7,1,0.6305,30,10,0.7932,4,5,0.572,0.3266,4,5,0.8023,0.6507,0.0182,0.137,0.1094,0.1984,4,0
E2279,2023-10-18 09:04:00,2023-10-18 18:21:53.281789,8.83,True,True,28.1,0.2638,Office-B,Absent,4.58,20,46,6.12,2.69,0.3517,4.41,0.1614,4.05,68,27.09,72,2.57,0.9512,37,68,2023-11-11 02:20:00,35,29.62,38,12,9,82,15.42,0.5,5.7,10,14.71,71,0.3946,9,36,0.7108,19,72.81,86.49,47.4,88.98,39.07,98.29,0.7962,85.99,0.1743,25,80,9,1,41,0.4252,1.96,6.18,41,1.76,3.09,3.51,9,80,2,92,80,25,73.69,19.83,0.4321,0,69,19,0.6156,2023-12-18 14:00:00,52,52.49,76,10,7,0.4676,2023-04-07 14:08:00,6,10,0.774,8,0.7248,7.09,5,9,4,0.7107,2023-07-06 14:43:00,5,0.2513,0.9529,69.23,7.64,0.3513,4.32,8,0.7698,0.9824,2023-08-13 11:20:00,9,2,0.1099,35,2,0.9873,7,3,0.9529,0.1325,5,10,0.9478,0.0594,0.5623,0.4366,0.993,0.2814,8,3
E1019,2023-08-17 10:10:00,2023-08-17 19:24:06.955618,8.3,True,False,56.21,0.1037,Office-A,Present,1.46,61,96,5.29,7.0,0.0756,6.2,0.8597,3.21,47,51.58,55,3.63,0.7709,73,0,2023-09-04 08:56:00,49,87.46,51,34,51,89,74.44,0.66,0.9,6,66.62,1,0.8677,76,49,0.0447,32,30.27,33.88,73.89,52.9,63.35,96.43,0.3133,85.36,0.5067,95,22,2,5,32,0.4689,4.57,1.78,29,1.45,3.26,2.53,33,11,5,40,8,12,82.88,23.15,0.6287,5,73,35,0.8643,2023-12-02 07:22:00,40,7.03,35,0,10,0.4764,2023-10-31 07:52:00,9,6,0.3007,7,0.2514,2.03,7,2,2,0.5965,2023-10-14 18:10:00,81,0.8844,0.3159,60.0,4.22,0.3903,1.67,4,0.7943,0.0999,2023-09-10 01:38:00,1,1,0.0318,52,7,0.8162,5,2,0.5222,0.0571,6,6,0.0983,0.2555,0.5836,0.1882,0.2444,0.5987,6,0
E3332,2023-07-29 10:32:00,2023-07-29 18:40:04.579947,7.3,False,True,50.09,0.6239,Office-A,Absent,7.4,8,67,2.37,0.73,0.6158,3.31,0.2543,5.38,53,63.58,90,4.45,0.4055,6,44,2023-07-13 11:51:00,43,16.73,58,27,93,78,80.19,0.06,6.34,0,57.64,44,0.8275,29,3,0.8532,84,68.73,77.36,95.65,5.61,34.22,5.89,0.5155,59.82,0.9595,65,61,4,9,61,0.5733,3.32,4.48,84,4.69,-3.29,0.97,3,46,4,91,71,89,76.74,18.11,0.0745,5,86,56,0.5087,2023-01-24 21:01:00,3,93.56,8,4,1,0.9075,2023-09-23 02:29:00,3,7,0.8233,3,0.8538,19.05,4,1,1,0.8982,2023-05-08 10:41:00,25,0.3905,0.4524,64.65,6.06,0.1898,4.0,1,0.3712,0.2479,2023-01-19 22:22:00,0,1,0.5365,50,1,0.9822,4,1,0.4281,0.378,10,0,0.0814,0.2333,0.9791,0.3319,0.9268,0.0367,4,6
E4472,2023-02-23 10:00:00,2023-02-23 18:28:31.929154,7.91,True,True,33.72,0.6556,Office-B,On-Leave,4.54,30,41,1.0,5.7,0.3855,2.82,0.8204,7.93,33,26.94,2,7.99,0.8731,21,18,2023-10-08 20:37:00,24,64.51,89,93,65,25,16.13,2.21,2.6,6,6.51,73,0.9314,10,84,0.4425,82,76.48,57.92,74.42,78.02,37.43,54.61,0.0666,56.44,0.3226,99,12,2,9,0,0.9062,3.01,4.0,16,6.77,1.09,6.15,33,44,4,65,32,97,0.55,75.69,0.1833,10,25,52,0.0745,2023-03-17 09:38:00,25,57.03,10,8,0,0.2549,2023-07-30 00:30:00,7,0,0.0812,4,0.6558,46.07,4,4,0,0.75,2023-08-21 20:20:00,10,0.2822,0.5643,32.91,2.94,0.4342,7.42,8,0.3409,0.8269,2023-12-19 12:43:00,9,7,0.1062,76,0,0.4692,4,5,0.5444,0.3369,4,9,0.0207,0.4691,0.971,0.4637,0.276,0.8246,4,0
E3055,2023-11-12 08:40:00,2023-11-12 17:21:40.839609,8.23,True,True,28.11,0.3565,Office-A,On-Leave,2.28,69,32,7.07,5.97,0.5286,0.65,0.3121,1.45,18,54.99,64,6.59,0.654,92,5,2023-02-22 10:43:00,10,95.8,40,63,62,94,84.93,1.1,1.88,5,1.93,97,0.8502,40,88,0.3864,17,17.06,67.18,78.18,33.24,91.66,89.12,0.8395,39.77,0.4773,90,38,7,10,45,0.2897,7.54,1.18,80,4.71,-4.56,4.08,58,89,10,97,36,49,88.92,25.79,0.4668,9,83,100,0.7579,2023-05-11 10:04:00,88,54.72,89,3,6,0.5463,2023-02-02 11:41:00,9,1,0.7763,0,0.4704,37.72,0,6,7,0.0905,2023-12-16 11:06:00,4,0.6323,0.0854,3.14,1.31,0.1442,1.32,0,0.4471,0.9034,2023-11-08 07:48:00,5,2,0.0973,88,9,0.1618,8,6,0.8033,0.4731,9,9,0.7331,0.0642,0.5812,0.1997,0.9836,0.1147,4,10
E5267,2023-07-25 10:18:00,2023-07-25 19:19:49.085960,8.35,True,False,40.77,0.9761,Remote,Present,1.6,49,28,7.1,2.36,0.3328,6.28,0.7051,6.79,44,25.97,45,2.63,0.5149,45,25,2023-07-14 00:19:00,43,12.59,2,44,21,92,58.22,0.3,7.0,2,9.7,36,0.3511,6,50,0.9352,96,38.66,99.27,93.15,37.97,53.92,47.85,0.5206,79.7,0.4983,92,86,9,0,0,0.7337,5.54,2.36,84,7.91,0.23,2.92,27,52,9,30,50,98,47.86,28.34,0.1481,5,68,48,0.4552,2023-02-04 05:28:00,26,95.98,96,1,3,0.6996,2023-03-16 07:53:00,2,10,0.0018,4,0.1302,6.1,9,5,0,0.5604,2023-09-17 02:25:00,50,0.5016,0.136,4.07,7.86,0.2466,4.04,3,0.4764,0.8922,2023-04-14 13:26:00,10,2,0.6222,33,1,0.2832,8,8,0.7362,0.2221,4,7,0.9761,0.5919,0.9439,0.2432,0.4044,0.5614,8,0
